Trinity_ID	CrabA_0	CrabA_2	CrabA_17	cluster	V2.x	uniprot_acc_ID	V4.x	V5.x	V6.x	V7.x	V8.x	V9.x	V10.x	V11.x	V12.x	V13	V14	V2.y	V3	V4.y	V5.y	V6.y	V7.y	V8.y	V9.y	V10.y	V11.y	V12.y
TRINITY_DN1143_c0_g1_i1	2736	2953	1395	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3043_c0_g1_i2	0	0	3655	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN362_c0_g1_i1	128	159	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN391_c1_g2_i1	568	709	71	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2247_c0_g2_i1	50	34	38	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8902_c0_g1_i1	94	65	0	1	sp	Q3T0X5	PSA1_BOVIN	67.8	242	78	0	166	891	1	242	2e-91	337.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN371_c0_g1_i4	38	23	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8222_c0_g2_i1	5	5	774	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2036_c0_g1_i12	0	0	175	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN21564_c1_g1_i1	129	102	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN27615_c0_g1_i1	0	0	1374	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN244_c0_g1_i1	57	99	30	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6166_c0_g1_i1	31	55	42	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN26800_c0_g1_i1	190	321	114	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4770_c0_g1_i14	23	45	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2398_c0_g1_i3	42	55	0	1	sp	Q9DD03	RAB13_MOUSE	31.6	158	104	3	60	524	9	165	8.7e-18	93.6	RAB13_MOUSE	reviewed	Ras-related protein Rab-13	Rab13	Mus musculus (Mouse)	202	bicellular tight junction assembly [GO:0070830]; cellular response to insulin stimulus [GO:0032869]; cortical actin cytoskeleton organization [GO:0030866]; endocytic recycling [GO:0032456]; endosomal transport [GO:0016197]; endothelial cell chemotaxis [GO:0035767]; establishment of protein localization to plasma membrane [GO:0090002]; establishment of Sertoli cell barrier [GO:0097368]; intracellular protein transport [GO:0006886]; membrane organization [GO:0061024]; neuron projection development [GO:0031175]; protein kinase A signaling [GO:0010737]; protein localization to cell leading edge [GO:1902463]; trans-Golgi network to recycling endosome transport [GO:0044795]	bicellular tight junction [GO:0005923]; cell-cell junction [GO:0005911]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; extracellular exosome [GO:0070062]; extrinsic component of plasma membrane [GO:0019897]; Golgi apparatus [GO:0005794]; insulin-responsive compartment [GO:0032593]; lamellipodium [GO:0030027]; lateral plasma membrane [GO:0016328]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; trans-Golgi network [GO:0005802]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; protein kinase A catalytic subunit binding [GO:0034236]	bicellular tight junction [GO:0005923]; cell-cell junction [GO:0005911]; cytoplasmic vesicle [GO:0031410]; cytoplasmic vesicle membrane [GO:0030659]; cytosol [GO:0005829]; endocytic vesicle [GO:0030139]; extracellular exosome [GO:0070062]; extrinsic component of plasma membrane [GO:0019897]; Golgi apparatus [GO:0005794]; insulin-responsive compartment [GO:0032593]; lamellipodium [GO:0030027]; lateral plasma membrane [GO:0016328]; neuron projection [GO:0043005]; plasma membrane [GO:0005886]; recycling endosome [GO:0055037]; recycling endosome membrane [GO:0055038]; trans-Golgi network [GO:0005802]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase A catalytic subunit binding [GO:0034236]; bicellular tight junction assembly [GO:0070830]; cellular response to insulin stimulus [GO:0032869]; cortical actin cytoskeleton organization [GO:0030866]; endocytic recycling [GO:0032456]; endosomal transport [GO:0016197]; endothelial cell chemotaxis [GO:0035767]; establishment of protein localization to plasma membrane [GO:0090002]; establishment of Sertoli cell barrier [GO:0097368]; intracellular protein transport [GO:0006886]; membrane organization [GO:0061024]; neuron projection development [GO:0031175]; protein kinase A signaling [GO:0010737]; protein localization to cell leading edge [GO:1902463]; trans-Golgi network to recycling endosome transport [GO:0044795]	GO:0003924; GO:0005525; GO:0005794; GO:0005802; GO:0005829; GO:0005886; GO:0005911; GO:0005923; GO:0006886; GO:0010737; GO:0016197; GO:0016328; GO:0019897; GO:0030027; GO:0030139; GO:0030659; GO:0030866; GO:0031175; GO:0031410; GO:0032456; GO:0032593; GO:0032869; GO:0034236; GO:0035767; GO:0043005; GO:0044795; GO:0055037; GO:0055038; GO:0061024; GO:0070062; GO:0070830; GO:0090002; GO:0097368; GO:1902463
TRINITY_DN171_c0_g1_i1	13	46	0	1	sp	Q45670	THES_BACSJ	34.4	317	188	9	532	1476	97	395	4.8e-35	150.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN7822_c0_g1_i4	0	0	129	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2953_c0_g1_i1	28	49	44	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4043_c0_g1_i2	46	100	36	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28407_c0_g1_i1	40	28	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6669_c0_g1_i1	41	23	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11703_c0_g1_i1	0	0	1306	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2919_c0_g1_i1	15	22	56	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8743_c0_g1_i3	361	257	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5042_c0_g1_i1	267	1	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN31_c0_g1_i3	33	40	35	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2433_c0_g1_i1	0	0	191	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8095_c0_g1_i1	5	44	12623	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN19065_c0_g1_i1	85	51	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13893_c0_g1_i1	0	0	238	2	sp	P54985	PPIA_BLAGE	32.5	163	95	7	2694	2233	6	162	4.6e-08	62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN391_c0_g1_i4	383	125	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10230_c0_g1_i2	264	322	47	1	sp	A2BGM5	FOXN4_DANRE	68.3	120	36	1	1127	1486	227	344	1.1e-44	183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN650_c0_g1_i1	130	85	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1409_c0_g1_i1	143	40	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN150_c0_g1_i4	33	33	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1206_c0_g1_i1	400	317	59	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN152_c0_g1_i24	73	74	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1367_c0_g1_i1	27	57	49	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23859_c1_g1_i1	53	79	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN26944_c0_g1_i1	67	69	47	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1110_c0_g1_i1	432	494	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN23892_c0_g1_i1	16	68	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3119_c0_g1_i1	30	61	26	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1775_c4_g1_i4	161	352	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1501_c0_g1_i6	0	0	556	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN25605_c0_g1_i1	101	33	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4004_c0_g1_i1	81	131	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2965_c0_g1_i1	3	33	30	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN17796_c0_g1_i1	0	0	624	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6469_c0_g1_i2	0	0	745	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4503_c0_g1_i1	203	112	101	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN22335_c0_g1_i1	37	21	0	1	sp	P23647	FUSED_DROME	31.2	874	483	21	140	2626	1	801	8.6e-103	376.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN25292_c0_g1_i1	91	134	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16408_c1_g1_i1	0	6	536	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8829_c0_g1_i1	398	256	3671	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5127_c0_g1_i1	60	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN296_c0_g1_i2	206	85	0	1	sp	P42825	DNAJ2_ARATH	37.6	133	65	4	53	415	7	133	3e-12	74.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28114_c1_g1_i1	10	18	27	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8045_c0_g1_i1	0	1	61	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1089_c0_g1_i1	566	317	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN384_c0_g2_i1	52	18	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8656_c0_g1_i2	359	428	39	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28176_c0_g1_i1	82	144	32	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3956_c2_g1_i3	105	108	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN411_c0_g1_i1	96	39	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1750_c0_g1_i1	16	116	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1922_c0_g1_i1	440	375	134	1	sp	O76081	RGS20_HUMAN	69.5	141	43	0	551	973	239	379	8e-53	209.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1980_c0_g1_i1	57	46	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN13512_c0_g1_i2	460	392	118	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1072_c0_g2_i1	73	65	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2380_c0_g1_i2	55	63	0	1	sp	Q6WV17	GALT5_DROME	63.8	629	214	2	76	1920	2	630	7.9e-237	823.2	GALT5_DROME	reviewed	Polypeptide N-acetylgalactosaminyltransferase 5 (pp-GaNTase 5) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5)	pgant5 CG31651	Drosophila melanogaster (Fruit fly)	630	oligosaccharide biosynthetic process [GO:0009312]; protein glycosylation [GO:0006486]	endomembrane system [GO:0012505]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]	carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; polypeptide N-acetylgalactosaminyltransferase activity [GO:0004653]	endomembrane system [GO:0012505]; Golgi membrane [GO:0000139]; Golgi stack [GO:0005795]; integral component of membrane [GO:0016021]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; polypeptide N-acetylgalactosaminyltransferase activity [GO:0004653]; oligosaccharide biosynthetic process [GO:0009312]; protein glycosylation [GO:0006486]	GO:0000139; GO:0004653; GO:0005795; GO:0006486; GO:0009312; GO:0012505; GO:0016021; GO:0030246; GO:0046872
TRINITY_DN28157_c0_g1_i1	91	88	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN862_c0_g1_i15	0	0	10504	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6172_c1_g1_i1	983	1857	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4235_c0_g1_i1	411	250	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3260_c0_g1_i2	47	11	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN21561_c0_g1_i1	53	48	68	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4377_c0_g1_i1	81	57	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3959_c0_g1_i1	63	21	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN15161_c0_g1_i2	394	342	173	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN780_c0_g1_i1	77	55	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN16039_c0_g1_i4	586	532	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN6524_c0_g1_i1	0	0	15249	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1382_c0_g1_i1	144	61	72	1	sp	Q6DRH5	NOP10_DANRE	61.3	62	24	0	95	280	1	62	3.4e-15	83.6	NOP10_DANRE	reviewed	H/ACA ribonucleoprotein complex subunit 3 (Nucleolar protein 10) (Nucleolar protein family A member 3) (snoRNP protein NOP10)	nop10 nola3	Danio rerio (Zebrafish) (Brachydanio rerio)	64	positive regulation of telomerase RNA localization to Cajal body [GO:1904874]; primitive hemopoiesis [GO:0060215]; rRNA processing [GO:0006364]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120]; telomere maintenance via telomerase [GO:0007004]	box H/ACA scaRNP complex [GO:0072589]; box H/ACA snoRNP complex [GO:0031429]; box H/ACA telomerase RNP complex [GO:0090661]	box H/ACA snoRNA binding [GO:0034513]; telomerase RNA binding [GO:0070034]	box H/ACA scaRNP complex [GO:0072589]; box H/ACA snoRNP complex [GO:0031429]; box H/ACA telomerase RNP complex [GO:0090661]; box H/ACA snoRNA binding [GO:0034513]; telomerase RNA binding [GO:0070034]; positive regulation of telomerase RNA localization to Cajal body [GO:1904874]; primitive hemopoiesis [GO:0060215]; rRNA processing [GO:0006364]; rRNA pseudouridine synthesis [GO:0031118]; snRNA pseudouridine synthesis [GO:0031120]; telomere maintenance via telomerase [GO:0007004]	GO:0006364; GO:0007004; GO:0031118; GO:0031120; GO:0031429; GO:0034513; GO:0060215; GO:0070034; GO:0072589; GO:0090661; GO:1904874
TRINITY_DN3665_c0_g1_i2	154	139	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2403_c0_g1_i1	48	29	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN28075_c0_g1_i1	614	675	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN338_c1_g2_i5	21	31	39	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN26799_c2_g1_i1	5637	5419	1190	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN296_c0_g2_i1	68	46	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN633_c0_g1_i1	245	122	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN103_c60_g1_i1	3529	1599	42402	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN988_c0_g1_i1	4	7	822	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1665_c0_g1_i1	42	51	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN675_c0_g2_i2	38	47	0	1	sp	Q32NW2	LENG8_XENLA	51.2	336	145	4	401	1390	476	798	3.1e-83	312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1116_c0_g1_i7	13	40	37	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1156_c0_g1_i1	21	46	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1943_c0_g1_i3	0	0	145	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN41_c0_g3_i2	0	0	2525	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN19026_c0_g1_i2	27	40	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN438_c0_g1_i8	2	33	78	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN419_c0_g1_i1	222	182	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1332_c0_g1_i1	17	28	30	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN264_c0_g1_i13	20	40	23	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1370_c0_g1_i1	19	17	56	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN490_c0_g1_i5	36	40	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN532_c0_g1_i8	118	51	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3698_c0_g1_i3	1411	1782	338	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN22307_c0_g1_i1	40	25	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN104_c0_g1_i5	257	351	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
