Trinity_ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN40_c0_g1_i4	267.5578694	1.019740176	0.342526866	2.977110056	0.002909795	0.044305892	sp	Q92793	CBP_HUMAN	72.1	784	208	3	3378	1033	1081	1855	0	1114.4	CBP_HUMAN	reviewed	CREB-binding protein (EC 2.3.1.48)	CREBBP CBP	Homo sapiens (Human)	2442	beta-catenin-TCF complex assembly [GO:1904837]; cellular response to UV [GO:0034644]; embryonic digit morphogenesis [GO:0042733]; histone acetylation [GO:0016573]; homeostatic process [GO:0042592]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; Notch signaling pathway [GO:0007219]; N-terminal peptidyl-lysine acetylation [GO:0018076]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; positive regulation of type I interferon production [GO:0032481]; protein acetylation [GO:0006473]; protein complex assembly [GO:0006461]; regulation of apoptotic process [GO:0042981]; regulation of cellular response to heat [GO:1900034]; regulation of lipid metabolic process [GO:0019216]; regulation of smoothened signaling pathway [GO:0008589]; regulation of transcription, DNA-templated [GO:0006355]; regulation of transcription from RNA polymerase II promoter in response to hypoxia [GO:0061418]; response to hypoxia [GO:0001666]; rhythmic process [GO:0048511]; signal transduction [GO:0007165]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]; transcription initiation from RNA polymerase II promoter [GO:0006367]; viral process [GO:0016032]	cytoplasm [GO:0005737]; histone acetyltransferase complex [GO:0000123]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]	acetyltransferase activity [GO:0016407]; chromatin binding [GO:0003682]; core promoter proximal region sequence-specific DNA binding [GO:0000987]; damaged DNA binding [GO:0003684]; histone acetyltransferase activity [GO:0004402]; MRF binding [GO:0043426]; p53 binding [GO:0002039]; peptide N-acetyltransferase activity [GO:0034212]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II transcription coactivator activity [GO:0001105]; RNA polymerase II transcription factor binding [GO:0001085]; signal transducer activity [GO:0004871]; transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding [GO:0001078]; transcriptional repressor activity, RNA polymerase II transcription factor binding [GO:0001191]; transcription coactivator activity [GO:0003713]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcription factor binding [GO:0008134]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]; histone acetyltransferase complex [GO:0000123]; nuclear body [GO:0016604]; nuclear chromatin [GO:0000790]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; acetyltransferase activity [GO:0016407]; chromatin binding [GO:0003682]; core promoter proximal region sequence-specific DNA binding [GO:0000987]; damaged DNA binding [GO:0003684]; histone acetyltransferase activity [GO:0004402]; MRF binding [GO:0043426]; p53 binding [GO:0002039]; peptide N-acetyltransferase activity [GO:0034212]; RNA polymerase II activating transcription factor binding [GO:0001102]; RNA polymerase II transcription coactivator activity [GO:0001105]; RNA polymerase II transcription factor binding [GO:0001085]; signal transducer activity [GO:0004871]; transcription coactivator activity [GO:0003713]; transcription factor activity, sequence-specific DNA binding [GO:0003700]; transcription factor binding [GO:0008134]; transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding [GO:0001078]; transcriptional repressor activity, RNA polymerase II transcription factor binding [GO:0001191]; zinc ion binding [GO:0008270]; beta-catenin-TCF complex assembly [GO:1904837]; cellular response to UV [GO:0034644]; embryonic digit morphogenesis [GO:0042733]; histone acetylation [GO:0016573]; homeostatic process [GO:0042592]; N-terminal peptidyl-lysine acetylation [GO:0018076]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; Notch signaling pathway [GO:0007219]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; positive regulation of transcription, DNA-templated [GO:0045893]; positive regulation of type I interferon production [GO:0032481]; protein acetylation [GO:0006473]; protein complex assembly [GO:0006461]; regulation of apoptotic process [GO:0042981]; regulation of cellular response to heat [GO:1900034]; regulation of lipid metabolic process [GO:0019216]; regulation of smoothened signaling pathway [GO:0008589]; regulation of transcription from RNA polymerase II promoter in response to hypoxia [GO:0061418]; regulation of transcription, DNA-templated [GO:0006355]; response to hypoxia [GO:0001666]; rhythmic process [GO:0048511]; signal transduction [GO:0007165]; stimulatory C-type lectin receptor signaling pathway [GO:0002223]; transcription initiation from RNA polymerase II promoter [GO:0006367]; viral process [GO:0016032]	GO:0000122; GO:0000123; GO:0000790; GO:0000987; GO:0001078; GO:0001085; GO:0001102; GO:0001105; GO:0001191; GO:0001666; GO:0002039; GO:0002223; GO:0003682; GO:0003684; GO:0003700; GO:0003713; GO:0004402; GO:0004871; GO:0005634; GO:0005654; GO:0005737; GO:0006355; GO:0006367; GO:0006461; GO:0006473; GO:0007165; GO:0007219; GO:0008134; GO:0008270; GO:0008589; GO:0016032; GO:0016407; GO:0016573; GO:0016604; GO:0018076; GO:0019216; GO:0032481; GO:0034212; GO:0034644; GO:0042592; GO:0042733; GO:0042981; GO:0043426; GO:0045893; GO:0045944; GO:0048511; GO:0061418; GO:1900034; GO:1904837
TRINITY_DN400_c0_g2_i1	9933.492282	-0.370130766	0.112569435	-3.288021875	0.00100894	0.021409564	sp	P82968	MCPI_MELCP	54.3	35	16	0	326	222	47	81	3.1e-05	50.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4001_c1_g1_i9	446.3987028	-0.801472099	0.25228427	-3.176861164	0.001488783	0.027667319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN402_c0_g1_i18	10989.14753	0.637128708	0.16521579	3.856342721	0.000115096	0.005169444	sp	Q99323	MYSN_DROME	61.3	2034	760	6	6762	742	24	2056	0	1453	MYSN_DROME	reviewed	Myosin heavy chain, non-muscle (Myosin II) (Non-muscle MHC) (Zipper protein)	zip CG15792	Drosophila melanogaster (Fruit fly)	2057	anterior midgut development [GO:0007496]; border follicle cell migration [GO:0007298]; cellular response to mechanical stimulus [GO:0071260]; cuticle pattern formation [GO:0035017]; dorsal closure [GO:0007391]; dorsal closure, amnioserosa morphology change [GO:0046664]; dorsal closure, leading edge cell differentiation [GO:0046663]; dorsal closure, spreading of leading edge cells [GO:0007395]; establishment of neuroblast polarity [GO:0045200]; establishment of planar polarity [GO:0001736]; head involution [GO:0008258]; imaginal disc-derived wing hair organization [GO:0035317]; left/right axis specification [GO:0070986]; maintenance of protein location in cell [GO:0032507]; Malpighian tubule morphogenesis [GO:0007443]; mitotic cytokinesis [GO:0000281]; muscle contraction [GO:0006936]; myofibril assembly [GO:0030239]; myosin II filament assembly [GO:0031036]; ovarian follicle cell migration [GO:0007297]; protein oligomerization [GO:0051259]; regulation of cell cycle [GO:0051726]; regulation of myoblast fusion [GO:1901739]; regulation of tube length, open tracheal system [GO:0035159]; salivary gland morphogenesis [GO:0007435]; sarcomere organization [GO:0045214]; spiracle morphogenesis, open tracheal system [GO:0035277]; wound healing [GO:0042060]	actomyosin contractile ring [GO:0005826]; apical cortex [GO:0045179]; cell-cell contact zone [GO:0044291]; cell cortex [GO:0005938]; cell leading edge [GO:0031252]; cleavage furrow [GO:0032154]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; myosin complex [GO:0016459]; myosin II complex [GO:0016460]; unconventional myosin complex [GO:0016461]; Z disc [GO:0030018]	actin binding [GO:0003779]; ATPase activity, coupled [GO:0042623]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]; myosin light chain binding [GO:0032027]	actomyosin contractile ring [GO:0005826]; apical cortex [GO:0045179]; cell cortex [GO:0005938]; cell leading edge [GO:0031252]; cell-cell contact zone [GO:0044291]; cleavage furrow [GO:0032154]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; myosin complex [GO:0016459]; myosin II complex [GO:0016460]; unconventional myosin complex [GO:0016461]; Z disc [GO:0030018]; actin binding [GO:0003779]; ATP binding [GO:0005524]; ATPase activity, coupled [GO:0042623]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]; myosin light chain binding [GO:0032027]; anterior midgut development [GO:0007496]; border follicle cell migration [GO:0007298]; cellular response to mechanical stimulus [GO:0071260]; cuticle pattern formation [GO:0035017]; dorsal closure [GO:0007391]; dorsal closure, amnioserosa morphology change [GO:0046664]; dorsal closure, leading edge cell differentiation [GO:0046663]; dorsal closure, spreading of leading edge cells [GO:0007395]; establishment of neuroblast polarity [GO:0045200]; establishment of planar polarity [GO:0001736]; head involution [GO:0008258]; imaginal disc-derived wing hair organization [GO:0035317]; left/right axis specification [GO:0070986]; maintenance of protein location in cell [GO:0032507]; Malpighian tubule morphogenesis [GO:0007443]; mitotic cytokinesis [GO:0000281]; muscle contraction [GO:0006936]; myofibril assembly [GO:0030239]; myosin II filament assembly [GO:0031036]; ovarian follicle cell migration [GO:0007297]; protein oligomerization [GO:0051259]; regulation of cell cycle [GO:0051726]; regulation of myoblast fusion [GO:1901739]; regulation of tube length, open tracheal system [GO:0035159]; salivary gland morphogenesis [GO:0007435]; sarcomere organization [GO:0045214]; spiracle morphogenesis, open tracheal system [GO:0035277]; wound healing [GO:0042060]	GO:0000281; GO:0001736; GO:0003774; GO:0003779; GO:0005516; GO:0005524; GO:0005826; GO:0005829; GO:0005856; GO:0005938; GO:0006936; GO:0007297; GO:0007298; GO:0007391; GO:0007395; GO:0007435; GO:0007443; GO:0007496; GO:0008258; GO:0016459; GO:0016460; GO:0016461; GO:0030018; GO:0030239; GO:0031036; GO:0031252; GO:0032027; GO:0032154; GO:0032507; GO:0035017; GO:0035159; GO:0035277; GO:0035317; GO:0042060; GO:0042623; GO:0044291; GO:0045179; GO:0045200; GO:0045214; GO:0046663; GO:0046664; GO:0051259; GO:0051726; GO:0070986; GO:0071260; GO:1901739
TRINITY_DN4033_c0_g1_i1	181.2955414	-1.107206199	0.333467963	-3.320277572	0.00089928	0.019930707	sp	O75564	JERKY_HUMAN	24.4	381	232	13	1939	896	16	373	1e-17	93.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4045_c0_g1_i1	2137.975771	-0.664542824	0.215686976	-3.081052168	0.002062705	0.035266363	sp	Q32LP4	S4A10_BOVIN	51.7	1103	473	22	3777	595	31	1115	2.8e-292	1006.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4064_c0_g1_i2	1353.178101	0.997198281	0.220541879	4.521582404	6.14e-06	0.000464927	sp	Q920Q8	NS1BP_MOUSE	36.7	656	381	12	512	2443	4	637	2e-111	405.2	NS1BP_MOUSE	reviewed	Influenza virus NS1A-binding protein homolog (NS1-BP) (NS1-binding protein homolog) (Kelch family protein Nd1-L) (ND1-L2) (Nd1-S)	Ivns1abp Kiaa0850 Nd1 Nd1L Nd1S Ns1 Ns1bp	Mus musculus (Mouse)	642	negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]	actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; nucleus [GO:0005634]		actin cytoskeleton [GO:0015629]; cytosol [GO:0005829]; nucleus [GO:0005634]; negative regulation of intrinsic apoptotic signaling pathway [GO:2001243]	GO:0005634; GO:0005829; GO:0015629; GO:2001243
TRINITY_DN416_c0_g2_i2	1725.228216	0.605286629	0.157767923	3.836563344	0.000124768	0.005410231	sp	P49951	CLH1_BOVIN	85.5	827	120	0	112	2592	1	827	0	1451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4170_c0_g1_i1	649.193376	-0.806795784	0.208767729	-3.864561766	0.000111289	0.00512271	sp	Q3B8G7	IR3IP_XENLA	57.8	83	33	2	380	135	1	82	2.9e-19	96.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4171_c0_g1_i1	249.21474	1.133604539	0.313414328	3.616951864	0.000298093	0.009242419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN420_c0_g1_i2	1555.366911	-0.596711971	0.149179444	-3.999961072	6.34e-05	0.003212744	sp	O77834	PRDX6_BOVIN	67	218	69	2	930	286	7	224	2.3e-81	303.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4298_c1_g1_i1	690.0247366	-0.709286906	0.231706809	-3.061139679	0.002204962	0.036293446	sp	P0A2L2	YJBQ_SALTI	55.1	136	61	0	715	308	2	137	4.4e-39	163.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4370_c0_g1_i2	1033.18792	0.6255011	0.165643582	3.776186765	0.000159248	0.006482569	sp	Q6KC79	NIPBL_HUMAN	45.5	1576	700	20	5080	440	1187	2632	0	1262.7	NIPBL_HUMAN	reviewed	Nipped-B-like protein (Delangin) (SCC2 homolog)	NIPBL IDN3	Homo sapiens (Human)	2804	brain development [GO:0007420]; cellular protein localization [GO:0034613]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to X-ray [GO:0071481]; cognition [GO:0050890]; developmental growth [GO:0048589]; ear morphogenesis [GO:0042471]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic forelimb morphogenesis [GO:0035115]; embryonic viscerocranium morphogenesis [GO:0048703]; external genitalia morphogenesis [GO:0035261]; eye morphogenesis [GO:0048592]; face morphogenesis [GO:0060325]; fat cell differentiation [GO:0045444]; forelimb morphogenesis [GO:0035136]; gall bladder development [GO:0061010]; heart morphogenesis [GO:0003007]; maintenance of mitotic sister chromatid cohesion [GO:0034088]; metanephros development [GO:0001656]; mitotic sister chromatid cohesion [GO:0007064]; negative regulation of transcription, DNA-templated [GO:0045892]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; outflow tract morphogenesis [GO:0003151]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of ossification [GO:0045778]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of developmental growth [GO:0048638]; regulation of embryonic development [GO:0045995]; regulation of hair cycle [GO:0042634]; sensory perception of sound [GO:0007605]; stem cell population maintenance [GO:0019827]; uterus morphogenesis [GO:0061038]	chromatin [GO:0000785]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SMC loading complex [GO:0032116]	chromatin binding [GO:0003682]; chromo shadow domain binding [GO:0070087]; histone deacetylase binding [GO:0042826]; mediator complex binding [GO:0036033]; protein C-terminus binding [GO:0008022]; protein N-terminus binding [GO:0047485]	chromatin [GO:0000785]; extracellular exosome [GO:0070062]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; SMC loading complex [GO:0032116]; chromatin binding [GO:0003682]; chromo shadow domain binding [GO:0070087]; histone deacetylase binding [GO:0042826]; mediator complex binding [GO:0036033]; protein C-terminus binding [GO:0008022]; protein N-terminus binding [GO:0047485]; brain development [GO:0007420]; cellular protein localization [GO:0034613]; cellular response to DNA damage stimulus [GO:0006974]; cellular response to X-ray [GO:0071481]; cognition [GO:0050890]; developmental growth [GO:0048589]; ear morphogenesis [GO:0042471]; embryonic digestive tract morphogenesis [GO:0048557]; embryonic forelimb morphogenesis [GO:0035115]; embryonic viscerocranium morphogenesis [GO:0048703]; external genitalia morphogenesis [GO:0035261]; eye morphogenesis [GO:0048592]; face morphogenesis [GO:0060325]; fat cell differentiation [GO:0045444]; forelimb morphogenesis [GO:0035136]; gall bladder development [GO:0061010]; heart morphogenesis [GO:0003007]; maintenance of mitotic sister chromatid cohesion [GO:0034088]; metanephros development [GO:0001656]; mitotic sister chromatid cohesion [GO:0007064]; negative regulation of transcription from RNA polymerase II promoter [GO:0000122]; negative regulation of transcription, DNA-templated [GO:0045892]; outflow tract morphogenesis [GO:0003151]; positive regulation of histone deacetylation [GO:0031065]; positive regulation of multicellular organism growth [GO:0040018]; positive regulation of ossification [GO:0045778]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; regulation of developmental growth [GO:0048638]; regulation of embryonic development [GO:0045995]; regulation of hair cycle [GO:0042634]; sensory perception of sound [GO:0007605]; stem cell population maintenance [GO:0019827]; uterus morphogenesis [GO:0061038]	GO:0000122; GO:0000785; GO:0001656; GO:0003007; GO:0003151; GO:0003682; GO:0005634; GO:0005654; GO:0006974; GO:0007064; GO:0007420; GO:0007605; GO:0008022; GO:0019827; GO:0031065; GO:0032116; GO:0034088; GO:0034613; GO:0035115; GO:0035136; GO:0035261; GO:0036033; GO:0040018; GO:0042471; GO:0042634; GO:0042826; GO:0045444; GO:0045778; GO:0045892; GO:0045944; GO:0045995; GO:0047485; GO:0048557; GO:0048589; GO:0048592; GO:0048638; GO:0048703; GO:0050890; GO:0060325; GO:0061010; GO:0061038; GO:0070062; GO:0070087; GO:0071481
TRINITY_DN4377_c0_g1_i1	2061.122258	1.466253661	0.361725404	4.053499267	5.05e-05	0.002744869	sp	O77245	E75_METEN	91.1	416	36	1	379	1626	103	517	6.1e-207	722.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4398_c0_g1_i1	3502.848949	-0.46892879	0.124575087	-3.764226079	0.000167066	0.006754872	sp	Q0P5K3	UBE2N_BOVIN	87.3	150	19	0	101	550	2	151	9.3e-74	278.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4467_c0_g1_i1	1217.047646	-0.544856082	0.185796277	-2.93254575	0.003361954	0.048244441	sp	O46629	ECHB_BOVIN	68.6	446	139	1	1617	280	30	474	2.8e-178	626.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN453_c0_g1_i6	518.3845827	-0.838666874	0.246084041	-3.408050642	0.000654288	0.016046133	sp	Q5HGK2	FABG_STAAC	34.2	240	151	5	770	63	7	243	3e-29	130.6	FABG_STAAC	reviewed	3-oxoacyl-[acyl-carrier-protein] reductase FabG (EC 1.1.1.100) (3-ketoacyl-acyl carrier protein reductase) (Beta-Ketoacyl-acyl carrier protein reductase) (Beta-ketoacyl-ACP reductase)	fabG SACOL1245	Staphylococcus aureus (strain COL)	246	fatty acid elongation [GO:0030497]		3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; 3-oxo-glutaryl-[acp] methyl ester reductase activity [GO:0102131]; 3-oxo-pimeloyl-[acp] methyl ester reductase activity [GO:0102132]; NAD binding [GO:0051287]; NADP binding [GO:0050661]	3-oxo-glutaryl-[acp] methyl ester reductase activity [GO:0102131]; 3-oxo-pimeloyl-[acp] methyl ester reductase activity [GO:0102132]; 3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; fatty acid elongation [GO:0030497]	GO:0004316; GO:0030497; GO:0050661; GO:0051287; GO:0102131; GO:0102132
TRINITY_DN456_c2_g1_i13	1278.125159	0.532540179	0.165196477	3.223677573	0.001265558	0.024829834	sp	P13395	SPTCA_DROME	77.3	2411	546	1	7420	191	3	2413	0	3656.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN460_c0_g1_i2	164.0505529	-1.166169569	0.351725177	-3.315570357	0.000914563	0.02012039	sp	Q9N2J2	GPX4_BOVIN	62.6	155	55	2	274	732	40	193	7.9e-51	202.6	GPX4_BOVIN	reviewed	Phospholipid hydroperoxide glutathione peroxidase, mitochondrial (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4)	GPX4	Bos taurus (Bovine)	197	multicellular organism development [GO:0007275]; response to oxidative stress [GO:0006979]	mitochondrion [GO:0005739]	glutathione peroxidase activity [GO:0004602]; phospholipid-hydroperoxide glutathione peroxidase activity [GO:0047066]	mitochondrion [GO:0005739]; glutathione peroxidase activity [GO:0004602]; phospholipid-hydroperoxide glutathione peroxidase activity [GO:0047066]; multicellular organism development [GO:0007275]; response to oxidative stress [GO:0006979]	GO:0004602; GO:0005739; GO:0006979; GO:0007275; GO:0047066
TRINITY_DN464_c0_g1_i2	1797.91324	1.352264865	0.144515826	9.357209545	8.19e-21	1.22e-17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN47_c0_g1_i9	162.6605881	2.67161283	0.873408296	3.058836104	0.002221987	0.036428407	sp	Q96MB7	HARB1_HUMAN	48.3	58	30	0	255	428	29	86	1.4e-06	54.7	HARB1_HUMAN	reviewed	Putative nuclease HARBI1 (EC 3.1.-.-) (Harbinger transposase-derived nuclease)	HARBI1 C11orf77	Homo sapiens (Human)	349		cytosol [GO:0005829]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	cytosol [GO:0005829]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]	GO:0004518; GO:0005634; GO:0005815; GO:0005829; GO:0005886; GO:0046872
