Trinity_ID	uninfected_cold	infected_cold	uninfected_warm	infected_warm	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	V2	uniprot_acc_ID	V4	V5	V6	V7	V8.x	V9.x	V10.x	V11.x	V12	V13	V14	entry_name	review_status	protein_name	gene_name	organism	length	V8.y	V9.y	V10.y	V11.y	gene_ontology_IDs
TRINITY_DN234_c0_g2_i1	0	42	0	101	34.5584894	-8.611935714	1.957437462	-4.399596861	1.08e-05	0.000909286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN14042_c1_g1_i7	0	40	0	31	18.10729649	-7.678066388	2.26592871	-3.388485416	0.000702798	0.019550191	sp	Q9T034	SYFA_ARATH	72.9	85	23	0	204	458	397	481	3.7e-35	149.8	SYFA_ARATH	reviewed	Phenylalanine--tRNA ligase alpha subunit, cytoplasmic (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)	At4g39280 T22F8.180	Arabidopsis thaliana (Mouse-ear cress)	485	phenylalanyl-tRNA aminoacylation [GO:0006432]	cytosol [GO:0005829]; phenylalanine-tRNA ligase complex [GO:0009328]	ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]	cytosol [GO:0005829]; phenylalanine-tRNA ligase complex [GO:0009328]; ATP binding [GO:0005524]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]	GO:0000049; GO:0004826; GO:0005524; GO:0005829; GO:0006432; GO:0009328
TRINITY_DN4825_c0_g1_i2	0	12	0	97	25.34992632	-8.165467452	2.26911545	-3.598524461	0.000320028	0.011278109	sp	Q8Q0U0	Y045_METMA	29.2	274	177	5	576	1382	74	335	2.4e-19	99	Y045_METMA	reviewed	Putative ankyrin repeat protein MM_0045	MM_0045	Methanosarcina mazei (strain ATCC BAA-159 / DSM 3647 / Goe1 / Go1 / JCM 11833 / OCM 88) (Methanosarcina frisia)	360					
TRINITY_DN4443_c0_g1_i1	0	44	0	70	28.07135307	-8.311547107	2.014553023	-4.125752468	3.7e-05	0.002274845	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3267_c0_g1_i6	0	34	1	60	23.25109544	-6.60430255	1.984547835	-3.327862617	0.00087515	0.022391992	sp	O18973	RABX5_BOVIN	35.3	490	295	10	134	1567	10	489	2.1e-73	279.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10631_c1_g1_i4	0	58	0	15	19.4535704	-7.780689774	2.353437657	-3.306095554	0.000946058	0.023760764	sp	Q6P298	NUBP1_DANRE	44.1	295	155	5	79	936	16	309	3.4e-68	261.5	NUBP1_DANRE	reviewed	Cytosolic Fe-S cluster assembly factor nubp1 (Nucleotide-binding protein 1) (NBP 1)	nubp1 zgc:92138	Danio rerio (Zebrafish) (Brachydanio rerio)	321	iron-sulfur cluster assembly [GO:0016226]	cytosol [GO:0005829]	4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]	cytosol [GO:0005829]; 4 iron, 4 sulfur cluster binding [GO:0051539]; ATP binding [GO:0005524]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; iron-sulfur cluster assembly [GO:0016226]	GO:0005524; GO:0005829; GO:0016226; GO:0046872; GO:0051536; GO:0051539
TRINITY_DN7233_c1_g1_i3	0	36	0	34	17.68195108	-7.644022697	2.271070558	-3.365823519	0.000763155	0.020397585	sp	P50520	VPS34_SCHPO	35.8	293	149	9	2591	3442	536	798	9.3e-39	164.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN10745_c0_g1_i17	50	2	57	0	26.21732216	5.609115256	1.7181301	3.264662702	0.001095945	0.026320374	sp	Q9D2N9	VP33A_MOUSE	50.7	605	285	5	243	2054	3	595	6.9e-168	592.4	VP33A_MOUSE	reviewed	Vacuolar protein sorting-associated protein 33A	Vps33a Bf Buff	Mus musculus (Mouse)	598	autophagosome maturation [GO:0097352]; endosome to lysosome transport [GO:0008333]; lysosome localization [GO:0032418]; melanosome localization [GO:0032400]; pigmentation [GO:0043473]; platelet formation [GO:0030220]; protein transport [GO:0015031]; regulation of developmental pigmentation [GO:0048070]; regulation of lysosomal lumen pH [GO:0035751]; vesicle docking involved in exocytosis [GO:0006904]; vesicle-mediated transport [GO:0016192]	autophagosome [GO:0005776]; clathrin-coated vesicle [GO:0030136]; CORVET complex [GO:0033263]; early endosome [GO:0005769]; HOPS complex [GO:0030897]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]		autophagosome [GO:0005776]; clathrin-coated vesicle [GO:0030136]; CORVET complex [GO:0033263]; early endosome [GO:0005769]; HOPS complex [GO:0030897]; late endosome [GO:0005770]; late endosome membrane [GO:0031902]; lysosomal membrane [GO:0005765]; lysosome [GO:0005764]; perinuclear region of cytoplasm [GO:0048471]; autophagosome maturation [GO:0097352]; endosome to lysosome transport [GO:0008333]; lysosome localization [GO:0032418]; melanosome localization [GO:0032400]; pigmentation [GO:0043473]; platelet formation [GO:0030220]; protein transport [GO:0015031]; regulation of developmental pigmentation [GO:0048070]; regulation of lysosomal lumen pH [GO:0035751]; vesicle docking involved in exocytosis [GO:0006904]; vesicle-mediated transport [GO:0016192]	GO:0005764; GO:0005765; GO:0005769; GO:0005770; GO:0005776; GO:0006904; GO:0008333; GO:0015031; GO:0016192; GO:0030136; GO:0030220; GO:0030897; GO:0031902; GO:0032400; GO:0032418; GO:0033263; GO:0035751; GO:0043473; GO:0048070; GO:0048471; GO:0097352
TRINITY_DN8696_c3_g2_i3	0	18	0	43	14.74589198	-7.38325166	2.422997054	-3.04715668	0.002310173	0.04395412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN888_c4_g1_i5	18	0	56	0	16.95837711	7.523768397	2.353348371	3.197048295	0.001388417	0.030533233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN31985_c0_g1_i1	0	37	0	77	27.7244449	-8.293924672	2.038024217	-4.069590833	4.71e-05	0.002690264	sp	Q5ZKI2	DPH2_CHICK	35	363	193	10	33	1064	33	371	5.8e-43	177.2	DPH2_CHICK	reviewed	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2 (EC 2.5.1.108) (Diphthamide biosynthesis protein 2) (Diphtheria toxin resistance protein 2) (S-adenosyl-L-methionine:L-histidine 3-amino-3-carboxypropyltransferase 2)	DPH2 RCJMB04_10j16	Gallus gallus (Chicken)	477	peptidyl-diphthamide biosynthetic process from peptidyl-histidine [GO:0017183]		transferase activity [GO:0016740]	transferase activity [GO:0016740]; peptidyl-diphthamide biosynthetic process from peptidyl-histidine [GO:0017183]	GO:0016740; GO:0017183
TRINITY_DN11408_c0_g1_i1	1	17	0	84	24.0460716	-6.600310255	2.08243281	-3.169518951	0.001526915	0.032613577	sp	Q99MZ7	PECR_MOUSE	52.9	278	122	5	81	893	6	281	8.6e-76	286.2	PECR_MOUSE	reviewed	Peroxisomal trans-2-enoyl-CoA reductase (TERP) (EC 1.3.1.38)	Pecr	Mus musculus (Mouse)	303	fatty acid elongation [GO:0030497]; oxidation-reduction process [GO:0055114]; phytol metabolic process [GO:0033306]	intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]	receptor binding [GO:0005102]; trans-2-enoyl-CoA reductase (NADPH) activity [GO:0019166]	intracellular membrane-bounded organelle [GO:0043231]; mitochondrion [GO:0005739]; peroxisomal membrane [GO:0005778]; peroxisome [GO:0005777]; receptor binding [GO:0005102]; trans-2-enoyl-CoA reductase (NADPH) activity [GO:0019166]; fatty acid elongation [GO:0030497]; oxidation-reduction process [GO:0055114]; phytol metabolic process [GO:0033306]	GO:0005102; GO:0005739; GO:0005777; GO:0005778; GO:0019166; GO:0030497; GO:0033306; GO:0043231; GO:0055114
TRINITY_DN794_c0_g1_i3	0	26	0	73	23.77262094	-8.072365069	2.144293524	-3.764580259	0.000166829	0.007028855	sp	O48773	PDI23_ARATH	31	232	119	6	702	1310	52	271	3.4e-22	108.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1525_c0_g1_i1	3	131	0	23	42.2631661	-5.755602916	1.709836432	-3.366171644	0.000762193	0.020397585	sp	P12955	PEPD_HUMAN	59.2	314	124	3	2675	3616	171	480	1.5e-102	376.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9499_c0_g1_i1	0	16	0	52	16.23656055	-7.522469338	2.38784862	-3.150312493	0.001630959	0.034181953	sp	P27484	GRP2_NICSY	50.7	71	31	2	105	317	11	77	1.7e-09	65.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1504_c0_g1_i2	38	232	100	294	162.7949594	-2.036833809	0.669349849	-3.043003312	0.002342298	0.044359179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN8550_c0_g1_i7	0	32	0	60	22.4801856	-7.991306564	2.136611266	-3.740178053	0.00018389	0.007553326	sp	A2ZB00	RS16_ORYSI	68.4	133	42	0	88	486	17	149	9.7e-50	198.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1103_c0_g1_i2	0	11	0	90	23.48347064	-8.055162186	2.308793459	-3.488905495	0.000485003	0.01496932	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11683_c0_g1_i2	0	80	0	149	55.97335183	-9.30735282	1.778018463	-5.234677263	1.65e-07	4.32e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN3311_c0_g1_i15	0	17	0	57	17.64879189	-7.642807759	2.337176956	-3.270102308	0.001075086	0.02601708	sp	Q11207	PARP2_ARATH	42.4	569	251	11	535	2217	136	635	1e-116	422.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1566_c0_g5_i2	0	14	0	50	15.22899525	-7.43012496	2.443174061	-3.041177081	0.002356552	0.044491917	sp	Q8T8P3	ABCD2_DICDI	30.2	162	103	4	1509	1970	555	714	6.6e-11	70.9	ABCD2_DICDI	reviewed	ABC transporter D family member 2 (ABC transporter ABCD.2)	abcD2 DDB_G0293194	Dictyostelium discoideum (Slime mold)	741	peroxisomal long-chain fatty acid import [GO:0015910]; sorocarp morphogenesis [GO:0031288]; transport [GO:0006810]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; integral component of peroxisomal membrane [GO:0005779]	ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; ATP binding [GO:0005524]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; integral component of peroxisomal membrane [GO:0005779]; ATP binding [GO:0005524]; ATPase activity, coupled to transmembrane movement of substances [GO:0042626]; peroxisomal long-chain fatty acid import [GO:0015910]; sorocarp morphogenesis [GO:0031288]; transport [GO:0006810]	GO:0005524; GO:0005779; GO:0006810; GO:0015910; GO:0031288; GO:0042626; GO:0043190
TRINITY_DN3737_c0_g1_i4	337	48	191	48	155.1268442	2.43733427	0.696289003	3.500463545	0.00046445	0.014601952	sp	Q502K2	SAMH1_DANRE	48.4	469	226	9	445	1812	95	560	5.4e-124	446.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN11616_c0_g1_i1	0	74	0	155	55.67600197	-9.299782858	1.78950722	-5.196840087	2.03e-07	4.98e-05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN293_c0_g1_i2	0	58	0	42	25.585599	-8.176766934	2.075234921	-3.940164485	8.14e-05	0.004073444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2756_c0_g1_i1	0	43	0	99	34.38093554	-8.604464912	1.95492856	-4.401421661	1.08e-05	0.000909286	sp	Q6ICX4	PTBP3_ARATH	30.6	180	109	6	581	1114	35	200	1.4e-10	69.3	PTBP3_ARATH	reviewed	Polypyrimidine tract-binding protein homolog 3	At1g43190 F1I21.14	Arabidopsis thaliana (Mouse-ear cress)	432	mRNA processing [GO:0006397]; regulation of RNA splicing [GO:0043484]; regulation of translation [GO:0006417]; RNA splicing [GO:0008380]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]	mRNA binding [GO:0003729]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; P-body [GO:0000932]; mRNA binding [GO:0003729]; mRNA processing [GO:0006397]; regulation of RNA splicing [GO:0043484]; regulation of translation [GO:0006417]; RNA splicing [GO:0008380]	GO:0000932; GO:0003729; GO:0005634; GO:0005737; GO:0006397; GO:0006417; GO:0008380; GO:0043484
TRINITY_DN71_c0_g1_i5	0	26	0	137	38.30779986	-8.760914808	2.02855995	-4.318785258	1.57e-05	0.001211855	sp	Q93050	VPP1_HUMAN	61.2	852	291	12	6268	8769	1	830	1.5e-290	1002.3	VPP1_HUMAN	reviewed	V-type proton ATPase 116 kDa subunit a isoform 1 (V-ATPase 116 kDa isoform a1) (Clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit) (Vacuolar adenosine triphosphatase subunit Ac116) (Vacuolar proton pump subunit 1) (Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1)	ATP6V0A1 ATP6N1 ATP6N1A VPP1	Homo sapiens (Human)	837	ATP hydrolysis coupled proton transport [GO:0015991]; ATP synthesis coupled proton transport [GO:0015986]; insulin receptor signaling pathway [GO:0008286]; ion transmembrane transport [GO:0034220]; neutrophil degranulation [GO:0043312]; phagosome acidification [GO:0090383]; regulation of macroautophagy [GO:0016241]; toxin transport [GO:1901998]; transferrin transport [GO:0033572]; vacuolar acidification [GO:0007035]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; nuclear speck [GO:0016607]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]	ATPase binding [GO:0051117]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]	cytosol [GO:0005829]; endosome membrane [GO:0010008]; extracellular exosome [GO:0070062]; ficolin-1-rich granule membrane [GO:0101003]; Golgi apparatus [GO:0005794]; integral component of membrane [GO:0016021]; intracellular membrane-bounded organelle [GO:0043231]; lysosomal membrane [GO:0005765]; melanosome [GO:0042470]; nuclear speck [GO:0016607]; phagocytic vesicle membrane [GO:0030670]; plasma membrane [GO:0005886]; secretory granule membrane [GO:0030667]; vacuolar proton-transporting V-type ATPase complex [GO:0016471]; vacuolar proton-transporting V-type ATPase, V0 domain [GO:0000220]; ATPase binding [GO:0051117]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; ATP hydrolysis coupled proton transport [GO:0015991]; ATP synthesis coupled proton transport [GO:0015986]; insulin receptor signaling pathway [GO:0008286]; ion transmembrane transport [GO:0034220]; neutrophil degranulation [GO:0043312]; phagosome acidification [GO:0090383]; regulation of macroautophagy [GO:0016241]; toxin transport [GO:1901998]; transferrin transport [GO:0033572]; vacuolar acidification [GO:0007035]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]	GO:0000220; GO:0005765; GO:0005794; GO:0005829; GO:0005886; GO:0007035; GO:0008286; GO:0010008; GO:0015986; GO:0015991; GO:0016021; GO:0016241; GO:0016471; GO:0016607; GO:0030667; GO:0030670; GO:0033572; GO:0034220; GO:0042470; GO:0043231; GO:0043312; GO:0046961; GO:0051117; GO:0070062; GO:0070072; GO:0090383; GO:0101003; GO:1901998
TRINITY_DN6582_c0_g1_i9	0	11	0	76	20.30390025	-7.845300073	2.358863383	-3.325881494	0.000881394	0.022501031	sp	P11144	HSP70_PLAFA	63.8	560	192	3	172	1848	18	567	3e-201	703.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN9764_c0_g1_i17	0	35	0	97	31.71334735	-8.488113	2.008272692	-4.226573928	2.37e-05	0.001641752	sp	Q9C587	RFC1_ARATH	31.2	725	425	21	37	2085	191	883	1.9e-73	278.9	RFC1_ARATH	reviewed	Replication factor C subunit 1 (AtRFC1) (Activator 1 large subunit) (Activator 1 subunit 1)	RFC1 At5g22010 T6G21	Arabidopsis thaliana (Mouse-ear cress)	956	cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; regulation of chromatin silencing [GO:0031935]; regulation of histone H3-K9 methylation [GO:0051570]; reproduction [GO:0000003]; resolution of meiotic recombination intermediates [GO:0000712]; response to abscisic acid [GO:0009737]	DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]	ATP binding [GO:0005524]; DNA clamp loader activity [GO:0003689]	DNA replication factor C complex [GO:0005663]; nucleus [GO:0005634]; ATP binding [GO:0005524]; DNA clamp loader activity [GO:0003689]; cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; regulation of chromatin silencing [GO:0031935]; regulation of histone H3-K9 methylation [GO:0051570]; reproduction [GO:0000003]; resolution of meiotic recombination intermediates [GO:0000712]; response to abscisic acid [GO:0009737]	GO:0000003; GO:0000712; GO:0003689; GO:0005524; GO:0005634; GO:0005663; GO:0006260; GO:0006281; GO:0006974; GO:0009737; GO:0031935; GO:0051570
TRINITY_DN1373_c0_g1_i20	107	0	63	0	42.08870721	8.833371632	1.891271154	4.670600306	3e-06	0.000352956	sp	Q502I9	FCHO2_DANRE	33.5	1019	487	13	105	3119	6	847	6.2e-137	490.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1667_c0_g2_i2	0	99	0	144	60.09453009	-9.409561726	1.745967874	-5.389309772	7.07e-08	2.23e-05	sp	P0A9Y8	CSPC_ECO57	59.4	69	26	2	68	274	1	67	4.8e-14	80.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN5341_c0_g1_i3	384	10	852	73	306.5710019	3.88509461	0.855987753	4.538726865	5.66e-06	0.000574438	sp	Q6DH69	FAH2A_DANRE	36.3	135	83	1	201	596	391	525	6.5e-15	82.8	FAH2A_DANRE	reviewed	Fatty-acid amide hydrolase 2-A (EC 3.5.1.99)	faah2a zgc:92625	Danio rerio (Zebrafish) (Brachydanio rerio)	532		integral component of membrane [GO:0016021]	anandamide amidohydrolase activity [GO:0103073]; oleamide hydrolase activity [GO:0102077]	integral component of membrane [GO:0016021]; anandamide amidohydrolase activity [GO:0103073]; oleamide hydrolase activity [GO:0102077]	GO:0016021; GO:0102077; GO:0103073
TRINITY_DN2010_c0_g1_i56	0	16	0	44	14.41966319	-7.351121802	2.452537438	-2.997353552	0.002723347	0.049809058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2619_c0_g1_i48	0	12	0	66	18.30944902	-7.696096482	2.383533429	-3.228860308	0.001242846	0.028451093	sp	Q8NDF8	PAPD5_HUMAN	28.1	288	161	10	3054	3881	138	391	1.4e-24	117.5	PAPD5_HUMAN	reviewed	Non-canonical poly(A) RNA polymerase PAPD5 (EC 2.7.7.19) (PAP-associated domain-containing protein 5) (Terminal uridylyltransferase 3) (TUTase 3) (Topoisomerase-related function protein 4-2) (TRF4-2)	PAPD5	Homo sapiens (Human)	572	cell cycle [GO:0007049]; cell division [GO:0051301]; histone mRNA catabolic process [GO:0071044]; mRNA processing [GO:0006397]; ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process [GO:0043630]; negative regulation of telomere maintenance via telomerase [GO:0032211]; rRNA processing [GO:0006364]	cytoplasm [GO:0005737]; nucleolus [GO:0005730]	DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; polynucleotide adenylyltransferase activity [GO:0004652]; RNA binding [GO:0003723]; telomerase RNA binding [GO:0070034]	cytoplasm [GO:0005737]; nucleolus [GO:0005730]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; metal ion binding [GO:0046872]; polynucleotide adenylyltransferase activity [GO:0004652]; RNA binding [GO:0003723]; telomerase RNA binding [GO:0070034]; cell cycle [GO:0007049]; cell division [GO:0051301]; histone mRNA catabolic process [GO:0071044]; mRNA processing [GO:0006397]; ncRNA polyadenylation involved in polyadenylation-dependent ncRNA catabolic process [GO:0043630]; negative regulation of telomere maintenance via telomerase [GO:0032211]; rRNA processing [GO:0006364]	GO:0003677; GO:0003723; GO:0003887; GO:0004652; GO:0005730; GO:0005737; GO:0006364; GO:0006397; GO:0007049; GO:0032211; GO:0043630; GO:0046872; GO:0051301; GO:0070034; GO:0071044
TRINITY_DN922_c2_g1_i6	0	18	0	68	20.42369625	-7.853544334	2.264692464	-3.467819344	0.0005247	0.015717321	sp	O74850	DGAT2_SCHPO	33.2	274	167	7	357	1139	63	333	3e-35	151.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN4109_c0_g1_i1	0	25	0	36	15.09280014	-7.416173656	2.377197827	-3.11971245	0.001810277	0.0369011	sp	Q9C505	IF5A3_ARATH	58.1	160	61	3	34	513	1	154	3.5e-46	186.4	IF5A3_ARATH	reviewed	Eukaryotic translation initiation factor 5A-3 (AtELF5A-3) (eIF-5A-3)	ELF5A-3 At1g69410 F10D13.8 F23O10.2	Arabidopsis thaliana (Mouse-ear cress)	158	positive regulation of translational elongation [GO:0045901]; positive regulation of translational termination [GO:0045905]; translational frameshifting [GO:0006452]		ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]; translation initiation factor activity [GO:0003743]	ribosome binding [GO:0043022]; translation elongation factor activity [GO:0003746]; translation initiation factor activity [GO:0003743]; positive regulation of translational elongation [GO:0045901]; positive regulation of translational termination [GO:0045905]; translational frameshifting [GO:0006452]	GO:0003743; GO:0003746; GO:0006452; GO:0043022; GO:0045901; GO:0045905
TRINITY_DN8534_c0_g1_i2	7	194	0	179	96.18390936	-5.713124262	1.21054371	-4.719469618	2.36e-06	0.000299391	sp	O75844	FACE1_HUMAN	55.6	455	188	1	147	1469	16	470	6.9e-142	506.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN1828_c0_g1_i8	0	22	0	54	18.35080778	-7.698800739	2.278019792	-3.379602217	0.000725908	0.019855769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TRINITY_DN2688_c0_g1_i6	0	59	0	88	36.30942934	-8.682709642	1.902961461	-4.562735411	5.05e-06	0.000536892	sp	Q8SQA4	CD97_BOVIN	27.7	213	146	5	4	639	527	732	4.2e-09	65.1	CD97_BOVIN	reviewed	CD97 antigen (CD antigen CD97)	CD97	Bos taurus (Bovine)	734	cell adhesion [GO:0007155]; cell surface receptor signaling pathway [GO:0007166]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	calcium ion binding [GO:0005509]; G-protein coupled receptor activity [GO:0004930]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; calcium ion binding [GO:0005509]; G-protein coupled receptor activity [GO:0004930]; cell adhesion [GO:0007155]; cell surface receptor signaling pathway [GO:0007166]	GO:0004930; GO:0005509; GO:0005886; GO:0007155; GO:0007166; GO:0016021
TRINITY_DN15481_c0_g1_i1	0	54	0	159	51.05104106	-9.174929481	1.85177385	-4.954670614	7.25e-07	0.000126852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
